Year,quarter,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,Total_Bene_TH_Elig,Total_PartB_Enrl,Total_Bene_Telehealth,Pct_Telehealth
2020,1,Kansas,All,Non-Hispanic White,All,All,All,All,257425,344581,10332,0.0401
2020,1,Kansas,All,Other/Unknown,All,All,All,All,,,,
2020,1,Kansas,Medicare & Medicaid,All,All,All,All,All,40037,49605,3473,0.0867
2020,1,Kansas,Medicare Only,All,All,All,All,All,244532,334151,7920,0.0324
2020,1,Kentucky,All,All,All,Aged,All,All,315721,416165,15251,0.0483
2020,1,Kentucky,All,All,All,All,0-64,All,76553,103060,7072,0.0924
2020,1,Kentucky,All,All,All,All,65-74,All,168781,232111,8551,0.0507
2020,1,Kentucky,All,All,All,All,75-84,All,103498,130048,4773,0.0461
2020,1,Kentucky,All,All,All,All,85 and over,All,46127,56725,2086,0.0452
2020,1,Kentucky,All,All,All,All,All,All,394959,521944,22482,0.0569
2020,1,Kentucky,All,All,All,All,All,Rural,204053,272769,12189,0.0597
2020,1,Kentucky,All,All,All,All,All,Unknown,,,,
2020,1,Kentucky,All,All,All,All,All,Urban,189241,246990,10204,0.0539
2020,1,Kentucky,All,All,All,Disabled,All,All,74123,100566,6912,0.0933
2020,1,Kentucky,All,All,All,ESRD,All,All,5115,5212,319,0.0624
2020,1,Kentucky,All,All,Female,All,All,All,221033,278604,13629,0.0617
2020,1,Kentucky,All,All,Male,All,All,All,173926,243340,8853,0.0509
2020,1,Kentucky,All,American Indian/Alaska Native,All,All,All,All,130,197,,
2020,1,Kentucky,All,Asian/Pacific Islander,All,All,All,All,1818,2920,93,0.0512
2020,1,Kentucky,All,Black/African American,All,All,All,All,19096,25876,1072,0.0561
2020,1,Kentucky,All,Hispanic,All,All,All,All,2596,3750,157,0.0605
2020,1,Kentucky,All,Non-Hispanic White,All,All,All,All,365467,480961,20858,0.0571
2020,1,Kentucky,All,Other/Unknown,All,All,All,All,,,,
2020,1,Kentucky,Medicare & Medicaid,All,All,All,All,All,105172,131039,8901,0.0846
2020,1,Kentucky,Medicare Only,All,All,All,All,All,289787,390905,13581,0.0469
2020,1,Louisiana,All,All,All,Aged,All,All,286645,368957,17915,0.0625
2020,1,Louisiana,All,All,All,All,0-64,All,59355,80362,5797,0.0977
2020,1,Louisiana,All,All,All,All,65-74,All,153523,206668,10289,0.067
2020,1,Louisiana,All,All,All,All,75-84,All,95299,115827,5800,0.0609
2020,1,Louisiana,All,All,All,All,85 and over,All,41677,50322,2247,0.0539
2020,1,Louisiana,All,All,All,All,All,All,349854,453179,24133,0.069
2020,1,Louisiana,All,All,All,All,All,Rural,81449,106083,5580,0.0685
2020,1,Louisiana,All,All,All,All,All,Unknown,,,,
2020,1,Louisiana,All,All,All,All,All,Urban,266175,344154,18387,0.0691
2020,1,Louisiana,All,All,All,Disabled,All,All,54760,75663,5305,0.0969
2020,1,Louisiana,All,All,All,ESRD,All,All,8449,8559,913,0.1081
2020,1,Louisiana,All,All,Female,All,All,All,198444,246548,14464,0.0729
2020,1,Louisiana,All,All,Male,All,All,All,151410,206631,9669,0.0639
2020,1,Louisiana,All,American Indian/Alaska Native,All,All,All,All,340,448,28,0.0824
2020,1,Louisiana,All,Asian/Pacific Islander,All,All,All,All,2634,4139,133,0.0505
2020,1,Louisiana,All,Black/African American,All,All,All,All,81943,110219,5717,0.0698
2020,1,Louisiana,All,Hispanic,All,All,All,All,6468,9066,452,0.0699
2020,1,Louisiana,All,Non-Hispanic White,All,All,All,All,252488,321109,17413,0.069
2020,1,Louisiana,All,Other/Unknown,All,All,All,All,,,,
2020,1,Louisiana,Medicare & Medicaid,All,All,All,All,All,98120,123067,7739,0.0789
2020,1,Louisiana,Medicare Only,All,All,All,All,All,251734,330112,16394,0.0651
2020,1,Maine,All,All,All,Aged,All,All,100655,147569,5601,0.0556
2020,1,Maine,All,All,All,All,0-64,All,25303,35387,3547,0.1402
2020,1,Maine,All,All,All,All,65-74,All,45851,72758,2883,0.0629
2020,1,Maine,All,All,All,All,75-84,All,35922,50063,1949,0.0543
2020,1,Maine,All,All,All,All,85 and over,All,19519,25395,850,0.0435
2020,1,Maine,All,All,All,All,All,All,126595,183603,9229,0.0729
2020,1,Maine,All,All,All,All,All,Rural,70759,103568,4924,0.0696
2020,1,Maine,All,All,All,All,All,Unknown,,,,
2020,1,Maine,All,All,All,All,All,Urban,55821,79990,4305,0.0771
2020,1,Maine,All,All,All,Disabled,All,All,24781,34844,3486,0.1407
2020,1,Maine,All,All,All,ESRD,All,All,1159,1190,142,0.1225
2020,1,Maine,All,All,Female,All,All,All,71565,99095,5554,0.0776
2020,1,Maine,All,All,Male,All,All,All,55030,84508,3675,0.0668
2020,1,Maine,All,American Indian/Alaska Native,All,All,All,All,444,658,24,0.0541
2020,1,Maine,All,Asian/Pacific Islander,All,All,All,All,666,1098,30,0.045
2020,1,Maine,All,Black/African American,All,All,All,All,610,947,62,0.1016
2020,1,Maine,All,Hispanic,All,All,All,All,768,1153,65,0.0846
2020,1,Maine,All,Non-Hispanic White,All,All,All,All,120773,174622,8764,0.0726
2020,1,Maine,All,Other/Unknown,All,All,All,All,,,,
2020,1,Maine,Medicare & Medicaid,All,All,All,All,All,44683,58647,4585,0.1026
2020,1,Maine,Medicare Only,All,All,All,All,All,81912,124956,4644,0.0567
2020,1,Maryland,All,All,All,Aged,All,All,514455,672754,34843,0.0677
2020,1,Maryland,All,All,All,All,0-64,All,73076,94581,8883,0.1216
2020,1,Maryland,All,All,All,All,65-74,All,254933,350608,18529,0.0727
2020,1,Maryland,All,All,All,All,75-84,All,182092,227300,11958,0.0657
2020,1,Maryland,All,All,All,All,85 and over,All,82857,100366,4776,0.0576
2020,1,Maryland,All,All,All,All,All,All,592958,772855,44146,0.0745
2020,1,Maryland,All,All,All,All,All,Rural,34806,44371,2229,0.064
2020,1,Maryland,All,All,All,All,All,Unknown,,,,
2020,1,Maryland,All,All,All,All,All,Urban,558097,728316,41914,0.0751
2020,1,Maryland,All,All,All,Disabled,All,All,68908,90243,8531,0.1238
2020,1,Maryland,All,All,All,ESRD,All,All,9595,9858,772,0.0805
2020,1,Maryland,All,All,Female,All,All,All,347970,441198,27921,0.0802
2020,1,Maryland,All,All,Male,All,All,All,244988,331656,16225,0.0662
2020,1,Maryland,All,American Indian/Alaska Native,All,All,All,All,304,407,37,0.1217
2020,1,Maryland,All,Asian/Pacific Islander,All,All,All,All,19417,29061,1445,0.0744
2020,1,Maryland,All,Black/African American,All,All,All,All,141697,189695,10437,0.0737
2020,1,Maryland,All,Hispanic,All,All,All,All,14359,21231,1035,0.0721
2020,1,Maryland,All,Non-Hispanic White,All,All,All,All,399138,507119,29705,0.0744
2020,1,Maryland,All,Other/Unknown,All,All,All,All,,,,
2020,1,Maryland,Medicare & Medicaid,All,All,All,All,All,106615,133451,9736,0.0913
2020,1,Maryland,Medicare Only,All,All,All,All,All,486343,639404,34410,0.0708
2020,1,Massachusetts,All,All,All,Aged,All,All,542761,711914,64632,0.1191
2020,1,Massachusetts,All,All,All,All,0-64,All,107750,136004,24026,0.223
2020,1,Massachusetts,All,All,All,All,65-74,All,261822,362326,33296,0.1272
2020,1,Massachusetts,All,All,All,All,75-84,All,189506,238210,22323,0.1178
2020,1,Massachusetts,All,All,All,All,85 and over,All,95170,115126,9603,0.1009
2020,1,Massachusetts,All,All,All,All,All,All,654248,851666,89248,0.1364
2020,1,Massachusetts,All,All,All,All,All,Rural,24741,33475,3337,0.1349
2020,1,Massachusetts,All,All,All,All,All,Unknown,,,,
2020,1,Massachusetts,All,All,All,All,All,Urban,629287,817747,85876,0.1365
2020,1,Massachusetts,All,All,All,Disabled,All,All,105594,133790,23659,0.2241
2020,1,Massachusetts,All,All,All,ESRD,All,All,5893,5962,957,0.1624
2020,1,Massachusetts,All,All,Female,All,All,All,373811,475175,53789,0.1439
2020,1,Massachusetts,All,All,Male,All,All,All,280437,376491,35459,0.1264
2020,1,Massachusetts,All,American Indian/Alaska Native,All,All,All,All,422,522,73,0.173
2020,1,Massachusetts,All,Asian/Pacific Islander,All,All,All,All,11712,18592,1258,0.1074
2020,1,Massachusetts,All,Black/African American,All,All,All,All,26528,36434,4091,0.1542
2020,1,Massachusetts,All,Hispanic,All,All,All,All,35352,47038,5598,0.1584
2020,1,Massachusetts,All,Non-Hispanic White,All,All,All,All,555944,715159,74841,0.1346
2020,1,Massachusetts,All,Other/Unknown,All,All,All,All,,,,
2020,1,Massachusetts,Medicare & Medicaid,All,All,All,All,All,176489,216725,31494,0.1784
2020,1,Massachusetts,Medicare Only,All,All,All,All,All,477759,634942,57754,0.1209
2020,1,Michigan,All,All,All,Aged,All,All,562691,781595,38796,0.0689
2020,1,Michigan,All,All,All,All,0-64,All,134874,180618,17989,0.1334
2020,1,Michigan,All,All,All,All,65-74,All,286652,424644,20949,0.0731
2020,1,Michigan,All,All,All,All,75-84,All,185808,243063,12375,0.0666
2020,1,Michigan,All,All,All,All,85 and over,All,96144,119808,6041,0.0628
2020,1,Michigan,All,All,All,All,All,All,703478,968133,57354,0.0815
2020,1,Michigan,All,All,All,All,All,Rural,171395,249594,11691,0.0682
2020,1,Michigan,All,All,All,All,All,Unknown,,,,
2020,1,Michigan,All,All,All,All,All,Urban,531848,718128,45642,0.0858
2020,1,Michigan,All,All,All,Disabled,All,All,128956,174550,17345,0.1345
2020,1,Michigan,All,All,All,ESRD,All,All,11831,11987,1213,0.1025
2020,1,Michigan,All,All,Female,All,All,All,402502,532573,34950,0.0868
2020,1,Michigan,All,All,Male,All,All,All,300976,435559,22404,0.0744
2020,1,Michigan,All,American Indian/Alaska Native,All,All,All,All,2920,4036,261,0.0894
2020,1,Michigan,All,Asian/Pacific Islander,All,All,All,All,9112,14299,681,0.0747
2020,1,Michigan,All,Black/African American,All,All,All,All,79451,104117,8249,0.1038
2020,1,Michigan,All,Hispanic,All,All,All,All,12890,18927,1051,0.0815
2020,1,Michigan,All,Non-Hispanic White,All,All,All,All,580253,799412,45625,0.0786
2020,1,Michigan,All,Other/Unknown,All,All,All,All,,,,
2020,1,Michigan,Medicare & Medicaid,All,All,All,All,All,173039,213569,20942,0.121
2020,1,Michigan,Medicare Only,All,All,All,All,All,530439,754564,36412,0.0686
2020,1,Minnesota,All,All,All,Aged,All,All,252362,377729,17651,0.0699
2020,1,Minnesota,All,All,All,All,0-64,All,58964,80913,10166,0.1724
2020,1,Minnesota,All,All,All,All,65-74,All,119391,194472,8910,0.0746
2020,1,Minnesota,All,All,All,All,75-84,All,85509,120372,5787,0.0677
2020,1,Minnesota,All,All,All,All,85 and over,All,49676,65159,3302,0.0665
2020,1,Minnesota,All,All,All,All,All,All,313540,460916,28165,0.0898
2020,1,Minnesota,All,All,All,All,All,Rural,112859,171398,8276,0.0733
2020,1,Minnesota,All,All,All,All,All,Unknown,,,,
2020,1,Minnesota,All,All,All,All,All,Urban,200175,288797,19803,0.0989
2020,1,Minnesota,All,All,All,Disabled,All,All,56862,78683,9822,0.1727
2020,1,Minnesota,All,All,All,ESRD,All,All,4316,4504,692,0.1603
2020,1,Minnesota,All,All,Female,All,All,All,176784,248031,16958,0.0959
2020,1,Minnesota,All,All,Male,All,All,All,136756,212885,11207,0.0819
2020,1,Minnesota,All,American Indian/Alaska Native,All,All,All,All,3351,4502,335,0.1
2020,1,Minnesota,All,Asian/Pacific Islander,All,All,All,All,4750,7977,388,0.0817
2020,1,Minnesota,All,Black/African American,All,All,All,All,10518,15130,1435,0.1364
2020,1,Minnesota,All,Hispanic,All,All,All,All,3940,6281,439,0.1114
2020,1,Minnesota,All,Non-Hispanic White,All,All,All,All,282514,413846,24741,0.0876
2020,1,Minnesota,All,Other/Unknown,All,All,All,All,,,,
2020,1,Minnesota,Medicare & Medicaid,All,All,All,All,All,65260,84409,10333,0.1583
2020,1,Minnesota,Medicare Only,All,All,All,All,All,248280,376507,17832,0.0718
2020,1,Missing Data,All,All,All,All,All,All,,,,
2020,1,Mississippi,All,All,All,Aged,All,All,272571,347851,16119,0.0591
2020,1,Mississippi,All,All,All,All,0-64,All,60503,78411,5650,0.0934
2020,1,Mississippi,All,All,All,All,65-74,All,145912,193460,8990,0.0616
2020,1,Mississippi,All,All,All,All,75-84,All,92864,112687,5361,0.0577
2020,1,Mississippi,All,All,All,All,85 and over,All,37258,45180,2000,0.0537
2020,1,Mississippi,All,All,All,All,All,All,336537,429738,22001,0.0654
2020,1,Mississippi,All,All,All,All,All,Rural,201178,255782,12578,0.0625
2020,1,Mississippi,All,All,All,All,All,Unknown,,,,
2020,1,Mississippi,All,All,All,All,All,Urban,133294,171331,9302,0.0698
2020,1,Mississippi,All,All,All,Disabled,All,All,56255,74084,5345,0.095
2020,1,Mississippi,All,All,All,ESRD,All,All,7711,7802,537,0.0696
2020,1,Mississippi,All,All,Female,All,All,All,194329,239038,13761,0.0708
2020,1,Mississippi,All,All,Male,All,All,All,142208,190700,8240,0.0579
2020,1,Mississippi,All,American Indian/Alaska Native,All,All,All,All,568,702,39,0.0687
2020,1,Mississippi,All,Asian/Pacific Islander,All,All,All,All,1364,2188,70,0.0513
2020,1,Mississippi,All,Black/African American,All,All,All,All,87224,114168,5523,0.0633
2020,1,Mississippi,All,Hispanic,All,All,All,All,2017,2860,128,0.0635
2020,1,Mississippi,All,Non-Hispanic White,All,All,All,All,242312,305699,16063,0.0663
2020,1,Mississippi,All,Other/Unknown,All,All,All,All,,,,
2020,1,Mississippi,Medicare & Medicaid,All,All,All,All,All,93926,114286,7171,0.0763
2020,1,Mississippi,Medicare Only,All,All,All,All,All,242611,315452,14830,0.0611
2020,1,Missouri,All,All,All,Aged,All,All,395491,546816,14473,0.0366
2020,1,Missouri,All,All,All,All,0-64,All,77432,105031,7498,0.0968
2020,1,Missouri,All,All,All,All,65-74,All,199357,292788,7693,0.0386
2020,1,Missouri,All,All,All,All,75-84,All,135771,177370,4934,0.0363
2020,1,Missouri,All,All,All,All,85 and over,All,64051,80407,2243,0.035
2020,1,Missouri,All,All,All,All,All,All,476611,655596,22368,0.0469
2020,1,Missouri,All,All,All,All,All,Rural,171089,245941,7843,0.0458
2020,1,Missouri,All,All,All,All,All,Unknown,,,,
2020,1,Missouri,All,All,All,All,All,Urban,305487,409561,14524,0.0475
2020,1,Missouri,All,All,All,Disabled,All,All,73478,100950,7056,0.096
2020,1,Missouri,All,All,All,ESRD,All,All,7642,7829,839,0.1098
2020,1,Missouri,All,All,Female,All,All,All,270036,357801,13324,0.0493
2020,1,Missouri,All,All,Male,All,All,All,206575,297794,9044,0.0438
2020,1,Missouri,All,American Indian/Alaska Native,All,All,All,All,795,1048,52,0.0654
2020,1,Missouri,All,Asian/Pacific Islander,All,All,All,All,3104,5033,116,0.0374
2020,1,Missouri,All,Black/African American,All,All,All,All,31751,43952,2122,0.0668
2020,1,Missouri,All,Hispanic,All,All,All,All,4849,7252,287,0.0592
2020,1,Missouri,All,Non-Hispanic White,All,All,All,All,427680,586063,19430,0.0454
2020,1,Missouri,All,Other/Unknown,All,All,All,All,,,,
2020,1,Missouri,Medicare & Medicaid,All,All,All,All,All,90939,111710,8533,0.0938
2020,1,Missouri,Medicare Only,All,All,All,All,All,385672,543886,13835,0.0359
2020,1,Montana,All,All,All,Aged,All,All,98492,150301,3866,0.0393
2020,1,Montana,All,All,All,All,0-64,All,12678,18615,1404,0.1107
2020,1,Montana,All,All,All,All,65-74,All,53302,86916,2230,0.0418
2020,1,Montana,All,All,All,All,75-84,All,31981,45339,1234,0.0386
2020,1,Montana,All,All,All,All,85 and over,All,13659,18512,434,0.0318
2020,1,Montana,All,All,All,All,All,All,111620,169382,5302,0.0475
2020,1,Montana,All,All,All,All,All,Rural,73954,114841,3482,0.0471
2020,1,Montana,All,All,All,All,All,Unknown,,,,
2020,1,Montana,All,All,All,All,All,Urban,37658,54524,1820,0.0483
2020,1,Montana,All,All,All,Disabled,All,All,12227,18135,1371,0.1121
2020,1,Montana,All,All,All,ESRD,All,All,901,946,65,0.0721
2020,1,Montana,All,All,Female,All,All,All,61154,87903,3222,0.0527
2020,1,Montana,All,All,Male,All,All,All,50466,81479,2080,0.0412
2020,1,Montana,All,American Indian/Alaska Native,All,All,All,All,4366,6178,215,0.0492
2020,1,Montana,All,Asian/Pacific Islander,All,All,All,All,408,677,21,0.0515
2020,1,Montana,All,Black/African American,All,All,All,All,252,380,16,0.0635
2020,1,Montana,All,Hispanic,All,All,All,All,1290,1991,80,0.062
2020,1,Montana,All,Non-Hispanic White,All,All,All,All,102472,155577,4838,0.0472
2020,1,Montana,All,Other/Unknown,All,All,All,All,,,,
2020,1,Montana,Medicare & Medicaid,All,All,All,All,All,18487,25151,1605,0.0868
2020,1,Montana,Medicare Only,All,All,All,All,All,93133,144231,3697,0.0397
2020,1,National,All,All,All,Aged,All,All,20624210,27673258,1280549,0.0621
2020,1,National,All,All,All,All,0-64,All,3163071,4301866,365839,0.1157
2020,1,National,All,All,All,All,65-74,All,10407056,14833158,675701,0.0649
2020,1,National,All,All,All,All,75-84,All,7070986,8952949,435615,0.0616
2020,1,National,All,All,All,All,85 and over,All,3351317,4094427,187930,0.0561
2020,1,National,All,All,All,All,All,All,23992430,32182399,1665085,0.0694
2020,1,National,All,All,All,All,All,Rural,5419130,7494962,303466,0.056
2020,1,National,All,All,All,All,All,Unknown,,,,
2020,1,National,All,All,All,All,All,Urban,18521196,24561110,1359089,0.0734
2020,1,National,All,All,All,Disabled,All,All,2971037,4102255,348715,0.1174
2020,1,National,All,All,All,ESRD,All,All,397183,406886,35821,0.0902
2020,1,National,All,All,Female,All,All,All,13608452,17603222,1001349,0.0736
2020,1,National,All,All,Male,All,All,All,10383978,14579177,663736,0.0639
2020,1,National,All,American Indian/Alaska Native,All,Aged,All,All,97334,128111,4989,0.0513
2020,1,National,All,American Indian/Alaska Native,All,All,0-64,All,37085,49614,3493,0.0942
2020,1,National,All,American Indian/Alaska Native,All,All,65-74,All,53643,72601,2889,0.0539
2020,1,National,All,American Indian/Alaska Native,All,All,75-84,All,33918,42672,1759,0.0519
2020,1,National,All,American Indian/Alaska Native,All,All,85 and over,All,12569,15640,539,0.0429
2020,1,National,All,American Indian/Alaska Native,All,All,All,All,137215,180528,8680,0.0633
2020,1,National,All,American Indian/Alaska Native,All,All,All,Rural,77429,101880,4671,0.0603
2020,1,National,All,American Indian/Alaska Native,All,All,All,Unknown,,,,
2020,1,National,All,American Indian/Alaska Native,All,All,All,Urban,59213,77785,3958,0.0668
2020,1,National,All,American Indian/Alaska Native,All,Disabled,All,All,33464,45996,3190,0.0953
2020,1,National,All,American Indian/Alaska Native,All,ESRD,All,All,6417,6421,501,0.0781
2020,1,National,All,American Indian/Alaska Native,Female,All,All,All,80874,101524,5424,0.0671
2020,1,National,All,American Indian/Alaska Native,Male,All,All,All,56341,79004,3256,0.0578
2020,1,National,All,Asian/Pacific Islander,All,Aged,All,All,588395,878542,40020,0.068
2020,1,National,All,Asian/Pacific Islander,All,All,0-64,All,58292,84336,6026,0.1034
2020,1,National,All,Asian/Pacific Islander,All,All,65-74,All,285291,456784,18910,0.0663
2020,1,National,All,Asian/Pacific Islander,All,All,75-84,All,206567,289314,14688,0.0711
2020,1,National,All,Asian/Pacific Islander,All,All,85 and over,All,107550,143621,7457,0.0693
2020,1,National,All,Asian/Pacific Islander,All,All,All,All,657700,974055,47081,0.0716
2020,1,National,All,Asian/Pacific Islander,All,All,All,Rural,29520,46173,1405,0.0476
2020,1,National,All,Asian/Pacific Islander,All,All,All,Unknown,,,,
2020,1,National,All,Asian/Pacific Islander,All,All,All,Urban,623344,913114,45577,0.0731
2020,1,National,All,Asian/Pacific Islander,All,Disabled,All,All,49673,75076,5303,0.1068
2020,1,National,All,Asian/Pacific Islander,All,ESRD,All,All,19632,20438,1758,0.0895
2020,1,National,All,Asian/Pacific Islander,Female,All,All,All,392145,569663,28533,0.0728
2020,1,National,All,Asian/Pacific Islander,Male,All,All,All,265555,404393,18548,0.0698
2020,1,National,All,Black/African American,All,Aged,All,All,1405023,1941259,92323,0.0657
2020,1,National,All,Black/African American,All,All,0-64,All,595528,816362,59330,0.0996
2020,1,National,All,Black/African American,All,All,65-74,All,815121,1173726,55841,0.0685
2020,1,National,All,Black/African American,All,All,75-84,All,449109,576043,29130,0.0649
2020,1,National,All,Black/African American,All,All,85 and over,All,198662,250240,11904,0.0599
2020,1,National,All,Black/African American,All,All,All,All,2058420,2816371,156205,0.0759
2020,1,National,All,Black/African American,All,All,All,Rural,293221,391776,17082,0.0583
2020,1,National,All,Black/African American,All,All,All,Unknown,,,,
2020,1,National,All,Black/African American,All,All,All,Urban,1751809,2400773,138451,0.079
2020,1,National,All,Black/African American,All,Disabled,All,All,519826,738321,53111,0.1022
2020,1,National,All,Black/African American,All,ESRD,All,All,133571,136791,10771,0.0806
2020,1,National,All,Black/African American,Female,All,All,All,1221387,1557649,100060,0.0819
2020,1,National,All,Black/African American,Male,All,All,All,837033,1258722,56145,0.0671
2020,1,National,All,Hispanic,All,Aged,All,All,996870,1523047,70238,0.0705
2020,1,National,All,Hispanic,All,All,0-64,All,305631,420654,35303,0.1155
2020,1,National,All,Hispanic,All,All,65-74,All,534220,864275,38493,0.0721
